조사일,stage_num,scenario,risk_score,HSI_14,CSI,heat_streak,평균기온(°C),수온(℃),저수율(%),유입량(㎥/s),총방류량(㎥/s)
2017-03-16,0,S-GRN,6.2,0.0,0.0,0,5.733333333333333,6.385714285714285,60.5,21.963,28.342
2017-03-17,0,S-GRN,7.1,0.0,0.0,0,7.133333333333333,6.414285714285715,60.5,22.288,28.664
2017-03-18,0,S-GRN,5.9,0.0,0.0,0,8.333333333333334,6.442857142857143,60.4,16.296,29.042
2017-03-19,0,S-GRN,7.8,0.0,0.0,0,9.1,6.471428571428572,60.4,16.553,29.29
2017-03-20,0,S-GRN,6.3,0.0,0.0,0,8.4,6.5,60.3,22.42,28.785
2017-03-21,0,S-GRN,3.3,0.0,0.0,0,7.7,6.728571428571429,60.2,16.227,28.95
2017-03-22,0,S-GRN,6.3,0.0,0.0,0,7.066666666666666,6.957142857142857,60.2,16.675,29.389
2017-03-23,0,S-GRN,5.5,0.0,0.0,0,8.799999999999999,7.185714285714285,60.1,16.414,29.119
2017-03-24,0,S-GRN,6.8,0.0,0.0,0,8.333333333333334,7.414285714285714,60.1,22.853,29.202
2017-03-25,0,S-GRN,3.8,0.0,0.0,0,6.833333333333333,7.642857142857142,60.0,22.684,29.031
2017-03-26,0,S-GRN,6.4,0.0,0.0,0,6.5,7.871428571428571,60.0,16.252,28.939
2017-03-27,0,S-GRN,5.3,0.0,0.0,0,5.9,8.1,59.9,22.769,29.109
2017-03-28,0,S-GRN,6.0,0.0,0.0,0,7.233333333333333,8.057142857142857,59.9,22.775,29.113
2017-03-29,0,S-GRN,6.3,0.0,0.0,0,9.233333333333333,8.014285714285714,59.9,29.268,29.268
2017-03-30,0,S-GRN,6.0,0.0,0.0,0,10.6,7.9714285714285715,59.8,23.113,29.448
2017-03-31,0,S-GRN,4.6,0.0,0.0,0,9.5,7.928571428571428,59.8,29.478,29.478
2017-04-01,0,S-GRN,5.5,0.0,0.0,0,8.066666666666666,7.885714285714285,59.8,31.369,31.369
2017-04-02,0,S-GRN,4.6,0.0,0.0,0,8.533333333333333,7.8428571428571425,59.8,25.575,31.908
2017-04-03,0,S-GRN,4.8,0.0,0.0,0,11.3,7.8,59.8,31.806,31.806
2017-04-04,0,S-GRN,6.5,0.0,0.0,0,13.666666666666666,8.142857142857142,59.8,25.436,31.767
2017-04-05,0,S-GRN,5.4,0.0,0.0,0,12.966666666666669,8.485714285714286,59.8,31.168,31.168
2017-04-06,0,S-GRN,4.3,0.0,0.0,0,13.6,8.82857142857143,59.8,36.79,30.459
2017-04-07,0,S-GRN,5.6,0.0,0.0,0,15.699999999999998,9.17142857142857,59.8,37.246,30.913
2017-04-08,0,S-GRN,5.9,0.0,0.0,0,15.833333333333334,9.514285714285714,59.9,37.025,30.69
2017-04-09,0,S-GRN,3.5,0.0,0.0,0,13.666666666666666,9.857142857142858,60.0,49.26,30.24
2017-04-10,0,S-GRN,3.5,0.0,0.0,0,14.533333333333331,10.2,60.0,30.971,30.971
2017-04-11,0,S-GRN,3.6,0.0,0.0,0,12.233333333333334,10.342857142857142,60.1,43.329,30.638
2017-04-12,0,S-GRN,3.6,0.0,0.0,0,11.7,10.485714285714286,60.1,33.055,26.706
2017-04-13,0,S-GRN,3.6,0.0,0.0,0,12.533333333333331,10.628571428571428,60.1,36.886,30.535
2017-04-14,0,S-GRN,3.6,0.0,0.0,0,14.766666666666666,10.77142857142857,60.2,43.186,30.476
2017-04-15,0,S-GRN,4.6,0.0,0.0,0,17.933333333333334,10.914285714285713,60.2,30.537,30.537
2017-04-16,0,S-GRN,7.8,0.0,0.0,0,19.133333333333333,11.057142857142855,60.2,36.952,30.594
2017-04-17,0,S-GRN,6.2,0.0,0.0,0,13.333333333333334,11.2,60.3,42.955,30.232
2017-04-18,0,S-GRN,3.6,0.0,0.0,0,13.7,11.414285714285713,60.4,42.996,30.264
2017-04-19,0,S-GRN,3.6,0.0,0.0,0,13.0,11.628571428571428,60.5,55.725,30.233
2017-04-20,0,S-GRN,7.7,0.0,0.0,0,11.033333333333331,11.842857142857142,60.7,55.878,30.349
2017-04-21,0,S-GRN,6.7,0.0,0.0,0,12.300000000000002,12.057142857142855,60.8,49.031,29.861
2017-04-22,0,S-GRN,6.7,0.0,0.0,0,14.066666666666668,12.27142857142857,60.9,43.012,30.22
2017-04-23,0,S-GRN,6.2,0.0,0.0,0,14.566666666666668,12.485714285714284,60.9,36.179,29.78
2017-04-24,0,S-GRN,6.0,0.0,0.0,0,14.9,12.7,60.9,23.729,30.128
2017-04-25,0,S-GRN,5.4,0.0,0.0,0,16.533333333333335,12.9,60.9,30.296,30.296
2017-04-26,0,S-GRN,3.6,0.0,0.0,0,15.266666666666666,13.1,60.8,23.909,30.306
2017-04-27,0,S-GRN,3.6,0.0,0.0,0,13.0,13.3,60.8,24.881,31.276
2017-04-28,0,S-GRN,3.5,0.0,0.0,0,15.0,13.5,60.8,25.822,32.214
2017-04-29,0,S-GRN,4.3,0.0,0.0,0,16.966666666666665,13.7,60.7,19.941,32.719
2017-04-30,0,S-GRN,3.4,0.0,0.0,0,20.0,13.9,60.7,26.171,32.557
2017-05-01,0,S-GRN,4.9,0.0,0.0,0,19.7,14.1,60.5,19.977,45.496
2017-05-02,0,S-GRN,4.8,0.0,0.0,0,19.1,14.3,60.4,21.471,46.954
2017-05-03,0,S-GRN,7.0,0.0,0.0,0,20.166666666666668,14.283333333333331,60.1,10.607,48.763
2017-05-04,0,S-GRN,6.2,0.0,0.0,0,20.53333333333333,14.266666666666667,60.0,16.747,48.481
2017-05-05,0,S-GRN,4.5,0.0,0.0,0,21.433333333333334,14.25,59.8,17.081,48.758
2017-05-06,0,S-GRN,3.0,0.0,0.0,0,16.066666666666666,14.233333333333333,59.5,10.369,48.306
2017-05-07,0,S-GRN,3.0,0.0,0.0,0,17.066666666666666,14.216666666666669,59.3,10.607,48.463
2017-05-08,0,S-GRN,5.1,0.0,0.0,0,17.433333333333334,14.2,59.1,16.896,48.38
2017-05-09,0,S-GRN,2.9,0.0,0.0,0,15.4,14.542857142857144,59.0,17.433,48.86
2017-05-10,0,S-GRN,4.8,0.0,0.0,0,15.533333333333331,14.885714285714286,58.8,17.038,48.409
2017-05-11,0,S-GRN,6.7,0.0,0.0,0,18.2,15.228571428571428,58.6,17.503,48.817
2017-05-12,0,S-GRN,5.9,0.0,0.0,0,19.03333333333333,15.571428571428571,58.4,17.64,48.897
2017-05-13,0,S-GRN,3.4,0.0,0.0,0,17.7,15.914285714285716,58.2,17.714,48.915
2017-05-14,0,S-GRN,2.9,0.0,0.0,0,15.866666666666667,16.25714285714286,58.1,17.687,48.831
2017-05-15,0,S-GRN,2.8,0.0,0.0,0,15.966666666666669,16.6,57.8,11.605,48.904
2017-05-16,0,S-GRN,5.0,0.0,0.0,0,16.566666666666666,16.771428571428572,57.7,18.151,49.171
2017-05-17,0,S-GRN,5.3,0.0,0.0,0,18.366666666666664,16.942857142857143,57.4,12.213,49.363
2017-05-18,0,S-GRN,5.6,0.0,0.0,0,19.73333333333333,17.114285714285714,57.2,12.02,49.089
2017-05-19,0,S-GRN,4.1,0.0,0.0,0,20.966666666666665,17.28571428571429,57.0,12.198,49.186
2017-05-20,0,S-GRN,5.0,0.0,0.0,0,20.3,17.45714285714286,56.8,5.842,48.892
2017-05-21,0,S-GRN,5.4,0.0,0.0,0,20.866666666666664,17.62857142857143,56.6,11.828,48.641
2017-05-22,0,S-GRN,5.7,0.0,0.0,0,21.33333333333333,17.8,56.3,12.299,49.031
2017-05-23,0,S-GRN,5.9,0.0,0.0,0,20.53333333333333,17.942857142857143,56.1,6.137,48.889
2017-05-24,0,S-GRN,6.0,0.0,0.0,0,20.3,18.085714285714285,55.9,12.137,48.694
2017-05-25,0,S-GRN,2.4,0.0,0.0,0,19.266666666666666,18.228571428571428,55.6,6.107,48.655
2017-05-26,0,S-GRN,2.3,0.0,0.0,0,16.3,18.371428571428574,55.4,12.63,49.013
2017-05-27,0,S-GRN,4.2,0.0,0.0,0,18.566666666666663,18.51428571428572,55.2,6.131,48.476
2017-05-28,0,S-GRN,3.2,0.0,0.0,0,20.933333333333334,18.65714285714286,55.0,12.343,48.552
2017-05-29,0,S-GRN,2.2,0.0,0.0,0,23.6,18.8,54.7,6.787,48.93
2017-05-30,0,S-GRN,5.1,0.0,0.0,0,23.0,19.02857142857143,54.5,12.87,48.905
2017-05-31,0,S-GRN,5.3,0.0,0.0,0,21.566666666666663,19.257142857142856,54.3,7.111,49.051
2017-06-01,0,S-GRN,2.1,0.0,0.0,0,22.1,19.485714285714284,54.0,16.381,70.144
2017-06-02,0,S-GRN,3.2,0.0,0.0,0,19.8,19.714285714285715,53.6,9.879,69.406
2017-06-03,0,S-GRN,2.1,0.0,0.0,0,19.73333333333333,19.942857142857143,53.3,13.966,70.206
2017-06-04,0,S-GRN,4.4,0.0,0.0,0,20.1,20.17142857142857,52.9,0.0,70.194
2017-06-05,0,S-GRN,5.5,0.0,0.0,0,21.866666666666664,20.4,52.5,5.473,70.36
2017-06-06,0,S-GRN,5.0,0.0,0.0,0,17.900000000000002,20.54285714285714,52.2,11.365,70.079
2017-06-07,0,S-GRN,6.8,0.0,0.0,0,17.833333333333332,20.685714285714283,51.8,11.665,70.118
2017-06-08,0,S-GRN,7.7,0.0,0.0,0,19.9,20.828571428571426,51.5,11.772,69.965
2017-06-09,0,S-GRN,7.3,0.0,0.0,0,21.566666666666663,20.97142857142857,51.1,6.732,70.445
2017-06-10,0,S-GRN,8.6,0.0,0.0,0,22.5,21.114285714285717,50.7,6.831,70.231
2017-06-11,0,S-GRN,10.3,0.0,0.0,0,21.96666666666667,21.257142857142856,50.4,12.848,70.214
2017-06-12,0,S-GRN,9.7,0.0,0.0,0,21.366666666666664,21.4,50.0,7.247,70.052
2017-06-13,0,S-GRN,10.6,0.0,0.0,0,20.83333333333333,21.54285714285714,49.7,5.265,62.091
2017-06-14,0,S-GRN,12.7,0.0,0.0,0,21.366666666666664,21.685714285714283,49.4,11.152,62.077
2017-06-15,0,S-GRN,12.5,0.0,0.0,0,22.866666666666664,21.828571428571426,49.1,2.034,63.994
2017-06-16,0,S-GRN,14.5,0.0,0.0,0,24.566666666666663,21.97142857142857,48.8,13.788,58.657
2017-06-17,0,S-GRN,16.4,0.0,0.0,0,24.23333333333333,22.114285714285717,48.5,5.981,61.838
2017-06-18,0,S-GRN,16.6,0.0,0.0,0,24.73333333333333,22.257142857142856,48.2,6.211,61.814
2017-06-19,0,S-GRN,20.2,0.0,0.0,0,25.33333333333333,22.4,47.9,9.746,54.047
2017-06-20,0,S-GRN,19.1,0.0,0.0,0,24.766666666666666,22.54285714285714,47.6,4.444,54.089
2017-06-21,0,S-GRN,18.1,0.0,0.0,0,24.5,22.685714285714283,47.3,4.887,54.328
2017-06-22,0,S-GRN,19.6,0.0,0.0,0,24.73333333333333,22.828571428571426,47.0,5.042,54.28
2017-06-23,0,S-GRN,33.3,0.0,0.0,0,26.73333333333333,22.97142857142857,46.8,5.151,54.186
2017-06-24,0,S-GRN,21.8,0.0,0.0,0,23.933333333333334,23.114285714285717,46.5,13.174,62.006
2017-06-25,0,S-GRN,22.5,0.0,0.0,0,24.0,23.257142857142856,46.2,8.051,62.072
2017-06-26,0,S-GRN,20.6,0.0,0.0,0,23.433333333333334,23.4,45.9,13.381,61.787
2017-06-27,0,S-GRN,24.1,0.0,0.0,0,24.23333333333333,23.7,45.7,24.913,62.423
2017-06-28,0,S-GRN,27.6,0.0,0.0,0,25.03333333333333,24.0,45.4,20.027,62.747
2017-06-29,0,S-GRN,34.4,0.0,0.0,0,25.633333333333336,24.3,45.3,41.236,62.537
2017-06-30,0,S-GRN,40.9,0.0,0.0,0,26.4,24.6,45.1,24.863,62.044
